"Matricula","ÁLGEBRA.VETORIAL.E.GEOMETRIA.ANALÍTICA","CALCULO.DIFERENCIAL.E.INTEGRAL.I","CALCULO.DIFERENCIAL.E.INTEGRAL.II","LEITURA.E.PRODUCAO.DE.TEXTOS","MATEMÁTICA.DISCRETA","PROGRAMAÇÃO.I","PROGRAMAÇÃO.II","INTRODUÇÃO.A.COMPUTAÇÃO","LABORATÓRIO.DE.PROGRAMAÇÃO.I","LABORATÓRIO.DE.PROGRAMAÇÃO.II","TEORIA.DOS.GRAFOS","Cod_Evasao"
"B10079",5,7.9,5.7,9.5,5.3,8.2,8.9,7.1,9,8.3,7.8,1
"B10079",5,7.9,5.7,9.5,5.3,8.2,8.9,7.1,9,8.3,7.8,0
"B10079",5,7.9,5.7,9.5,5.3,8.2,8.9,7.1,9,8.3,7.8,0
"B10079",5,7.9,5.7,9.5,5.3,8.2,8.9,7.1,9,8.3,7.8,0
"B10079",5,7.9,5.7,9.5,5.3,8.2,8.9,7.1,9,8.3,7.8,0
"B10079",5,7.9,5.7,9.5,5.3,8.2,8.9,7.1,9,8.3,7.8,1
"B10079",5,7.9,5.7,9.5,5.3,8.2,8.9,7.1,9,8.3,7.8,0
"B10079",5,7.9,5.7,9.5,5.3,8.2,8.9,7.1,9,8.3,7.8,0
"B10079",5,7.9,5.7,9.5,5.3,8.2,8.9,7.1,9,8.3,7.8,0
"B10079",5,7.9,5.7,9.5,5.3,8.2,8.9,7.1,9,8.3,7.8,0
"B10079",5,7.9,5.7,9.5,5.3,8.2,8.9,7.1,9,8.3,7.8,0
"B10079",5,7.9,5.7,9.5,5.3,8.2,8.9,7.1,9,8.3,7.8,0
"B10079",5,7.9,5.7,9.5,5.3,8.2,8.9,7.1,9,8.3,7.8,0
"B10079",5,7.9,5.7,9.5,5.3,8.2,8.9,7.1,9,8.3,7.8,1
"B10079",5,7.9,5.7,9.5,5.3,8.2,8.9,7.1,9,8.3,7.8,0
"B10079",5,7.9,5.7,9.5,5.3,8.2,8.9,7.1,9,8.3,7.8,1
"B10079",5,7.9,5.7,9.5,5.3,8.2,8.9,7.1,9,8.3,7.8,1
"B10079",5,7.9,5.7,9.5,5.3,8.2,8.9,7.1,9,8.3,7.8,0
"B10079",5,7.9,5.7,9.5,5.3,8.2,8.9,7.1,9,8.3,7.8,0
"B10079",5,7.9,5.7,9.5,5.3,8.2,8.9,7.1,9,8.3,7.8,0
"B10079",5,7.9,5.7,9.5,5.3,8.2,8.9,7.1,9,8.3,7.8,0
"B10079",5,7.9,5.7,9.5,5.3,8.2,8.9,7.1,9,8.3,7.8,0
"B10079",5,7.9,5.7,9.5,5.3,8.2,8.9,7.1,9,8.3,7.8,0
"B10079",5,7.9,5.7,9.5,5.3,8.2,8.9,7.1,9,8.3,7.8,0
"B10082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"B10082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"B10082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"B10082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"B10082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"B10082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"B10082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"B10082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"B10082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"B10082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"B10082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"B10082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"B10082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,1
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10083",7.2,5.2,NA,8.3,5.5,5.1,7.2,7.9,5,8.1,7.1,0
"B10086",0,1.3,NA,0,NA,0,NA,0,0,NA,NA,1
"B10086",0,1.3,NA,0,NA,0,NA,0,0,NA,NA,1
"B10086",0,1.3,NA,0,NA,0,NA,0,0,NA,NA,1
"B10086",0,1.3,NA,0,NA,0,NA,0,0,NA,NA,1
"B10086",0,1.3,NA,0,NA,0,NA,0,0,NA,NA,1
"B10086",0,1.3,NA,0,NA,0,NA,0,0,NA,NA,1
"B10087",0.2,0,NA,7.6,NA,0,NA,3.9,0,NA,NA,0
"B10087",0.2,0,NA,7.6,NA,0,NA,3.9,0,NA,NA,0
"B10087",0.2,0,NA,7.6,NA,0,NA,3.9,0,NA,NA,0
"B10087",0.2,0,NA,7.6,NA,0,NA,3.9,0,NA,NA,0
"B10087",0.2,0,NA,7.6,NA,0,NA,3.9,0,NA,NA,0
"B10087",0.2,0,NA,7.6,NA,0,NA,3.9,0,NA,NA,1
"B10087",0.2,0,NA,7.6,NA,0,NA,3.9,0,NA,NA,0
"B10087",0.2,0,NA,7.6,NA,0,NA,3.9,0,NA,NA,0
"B10087",0.2,0,NA,7.6,NA,0,NA,3.9,0,NA,NA,0
"B10087",0.2,0,NA,7.6,NA,0,NA,3.9,0,NA,NA,0
"B10087",0.2,0,NA,7.6,NA,0,NA,3.9,0,NA,NA,0
"B10087",0.2,0,NA,7.6,NA,0,NA,3.9,0,NA,NA,1
"B10087",0.2,0,NA,7.6,NA,0,NA,3.9,0,NA,NA,1
"B10087",0.2,0,NA,7.6,NA,0,NA,3.9,0,NA,NA,0
"B10087",0.2,0,NA,7.6,NA,0,NA,3.9,0,NA,NA,1
"B10088",0.3,0,NA,7.7,NA,2.2,NA,5.2,1.7,NA,NA,0
"B10088",0.3,0,NA,7.7,NA,2.2,NA,5.2,1.7,NA,NA,0
"B10088",0.3,0,NA,7.7,NA,2.2,NA,5.2,1.7,NA,NA,0
"B10088",0.3,0,NA,7.7,NA,2.2,NA,5.2,1.7,NA,NA,0
"B10088",0.3,0,NA,7.7,NA,2.2,NA,5.2,1.7,NA,NA,0
"B10088",0.3,0,NA,7.7,NA,2.2,NA,5.2,1.7,NA,NA,0
"B10088",0.3,0,NA,7.7,NA,2.2,NA,5.2,1.7,NA,NA,0
"B10088",0.3,0,NA,7.7,NA,2.2,NA,5.2,1.7,NA,NA,1
"B10088",0.3,0,NA,7.7,NA,2.2,NA,5.2,1.7,NA,NA,0
"B10088",0.3,0,NA,7.7,NA,2.2,NA,5.2,1.7,NA,NA,1
"B10088",0.3,0,NA,7.7,NA,2.2,NA,5.2,1.7,NA,NA,0
"B10088",0.3,0,NA,7.7,NA,2.2,NA,5.2,1.7,NA,NA,0
"B10088",0.3,0,NA,7.7,NA,2.2,NA,5.2,1.7,NA,NA,1
"B10088",0.3,0,NA,7.7,NA,2.2,NA,5.2,1.7,NA,NA,0
"B10088",0.3,0,NA,7.7,NA,2.2,NA,5.2,1.7,NA,NA,1
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B10092",6.4,9.5,5.4,8.5,5,5,6.7,7.5,7,8.2,5.1,0
"B1012",6.1,6,5.1,7.8,5.1,7.1,5.6,7,6.8,5.5,7.5,0
"B1012",6.1,6,5.1,7.8,5.1,7.1,5.6,7,6.8,5.5,7.5,0
"B1012",6.1,6,5.1,7.8,5.1,7.1,5.6,7,6.8,5.5,7.5,0
"B1012",6.1,6,5.1,7.8,5.1,7.1,5.6,7,6.8,5.5,7.5,0
"B1012",6.1,6,5.1,7.8,5.1,7.1,5.6,7,6.8,5.5,7.5,0
"B1012",6.1,6,5.1,7.8,5.1,7.1,5.6,7,6.8,5.5,7.5,0
"B1012",6.1,6,5.1,7.8,5.1,7.1,5.6,7,6.8,5.5,7.5,0
"B1012",6.1,6,5.1,7.8,5.1,7.1,5.6,7,6.8,5.5,7.5,0
"B1012",6.1,6,5.1,7.8,5.1,7.1,5.6,7,6.8,5.5,7.5,0
"B1012",6.1,6,5.1,7.8,5.1,7.1,5.6,7,6.8,5.5,7.5,0
"B1012",6.1,6,5.1,7.8,5.1,7.1,5.6,7,6.8,5.5,7.5,0
"B1012",6.1,6,5.1,7.8,5.1,7.1,5.6,7,6.8,5.5,7.5,0
"B1012",6.1,6,5.1,7.8,5.1,7.1,5.6,7,6.8,5.5,7.5,0
"B1012",6.1,6,5.1,7.8,5.1,7.1,5.6,7,6.8,5.5,7.5,0
"B1012",6.1,6,5.1,7.8,5.1,7.1,5.6,7,6.8,5.5,7.5,0
"B1012",6.1,6,5.1,7.8,5.1,7.1,5.6,7,6.8,5.5,7.5,0
"B1012",6.1,6,5.1,7.8,5.1,7.1,5.6,7,6.8,5.5,7.5,0
"B1012",6.1,6,5.1,7.8,5.1,7.1,5.6,7,6.8,5.5,7.5,0
"B1012",6.1,6,5.1,7.8,5.1,7.1,5.6,7,6.8,5.5,7.5,0
"B1012",6.1,6,5.1,7.8,5.1,7.1,5.6,7,6.8,5.5,7.5,0
"B1012",6.1,6,5.1,7.8,5.1,7.1,5.6,7,6.8,5.5,7.5,0
"B1012",6.1,6,5.1,7.8,5.1,7.1,5.6,7,6.8,5.5,7.5,0
"B1012",6.1,6,5.1,7.8,5.1,7.1,5.6,7,6.8,5.5,7.5,0
"B1012",6.1,6,5.1,7.8,5.1,7.1,5.6,7,6.8,5.5,7.5,0
"B1012",6.1,6,5.1,7.8,5.1,7.1,5.6,7,6.8,5.5,7.5,0
"B1012",6.1,6,5.1,7.8,5.1,7.1,5.6,7,6.8,5.5,7.5,0
"B1012",6.1,6,5.1,7.8,5.1,7.1,5.6,7,6.8,5.5,7.5,0
"B1012",6.1,6,5.1,7.8,5.1,7.1,5.6,7,6.8,5.5,7.5,0
"B1012",6.1,6,5.1,7.8,5.1,7.1,5.6,7,6.8,5.5,7.5,0
"B1012",6.1,6,5.1,7.8,5.1,7.1,5.6,7,6.8,5.5,7.5,0
"B1012",6.1,6,5.1,7.8,5.1,7.1,5.6,7,6.8,5.5,7.5,0
"B1012",6.1,6,5.1,7.8,5.1,7.1,5.6,7,6.8,5.5,7.5,0
"B1012",6.1,6,5.1,7.8,5.1,7.1,5.6,7,6.8,5.5,7.5,0
"B1012",6.1,6,5.1,7.8,5.1,7.1,5.6,7,6.8,5.5,7.5,0
"B1012",6.1,6,5.1,7.8,5.1,7.1,5.6,7,6.8,5.5,7.5,0
"B1012",6.1,6,5.1,7.8,5.1,7.1,5.6,7,6.8,5.5,7.5,0
"B1012",6.1,6,5.1,7.8,5.1,7.1,5.6,7,6.8,5.5,7.5,0
"B1012",6.1,6,5.1,7.8,5.1,7.1,5.6,7,6.8,5.5,7.5,0
"B10172",7.3,2.7,5,8.2,6.3,6.9,8.3,7.3,7.1,6,5.5,0
"B10172",7.3,2.7,5,8.2,6.3,6.9,8.3,7.3,7.1,6,5.5,0
"B10172",7.3,2.7,5,8.2,6.3,6.9,8.3,7.3,7.1,6,5.5,0
"B10172",7.3,2.7,5,8.2,6.3,6.9,8.3,7.3,7.1,6,5.5,0
"B10172",7.3,2.7,5,8.2,6.3,6.9,8.3,7.3,7.1,6,5.5,0
"B10172",7.3,2.7,5,8.2,6.3,6.9,8.3,7.3,7.1,6,5.5,0
"B10172",7.3,2.7,5,8.2,6.3,6.9,8.3,7.3,7.1,6,5.5,0
"B10172",7.3,2.7,5,8.2,6.3,6.9,8.3,7.3,7.1,6,5.5,1
"B10172",7.3,2.7,5,8.2,6.3,6.9,8.3,7.3,7.1,6,5.5,0
"B10172",7.3,2.7,5,8.2,6.3,6.9,8.3,7.3,7.1,6,5.5,0
"B10172",7.3,2.7,5,8.2,6.3,6.9,8.3,7.3,7.1,6,5.5,0
"B10172",7.3,2.7,5,8.2,6.3,6.9,8.3,7.3,7.1,6,5.5,0
"B10172",7.3,2.7,5,8.2,6.3,6.9,8.3,7.3,7.1,6,5.5,0
"B10172",7.3,2.7,5,8.2,6.3,6.9,8.3,7.3,7.1,6,5.5,0
"B10172",7.3,2.7,5,8.2,6.3,6.9,8.3,7.3,7.1,6,5.5,1
"B10172",7.3,2.7,5,8.2,6.3,6.9,8.3,7.3,7.1,6,5.5,0
"B10172",7.3,2.7,5,8.2,6.3,6.9,8.3,7.3,7.1,6,5.5,0
"B10172",7.3,2.7,5,8.2,6.3,6.9,8.3,7.3,7.1,6,5.5,0
"B10172",7.3,2.7,5,8.2,6.3,6.9,8.3,7.3,7.1,6,5.5,0
"B10172",7.3,2.7,5,8.2,6.3,6.9,8.3,7.3,7.1,6,5.5,0
"B10172",7.3,2.7,5,8.2,6.3,6.9,8.3,7.3,7.1,6,5.5,1
"B10172",7.3,2.7,5,8.2,6.3,6.9,8.3,7.3,7.1,6,5.5,0
"B10172",7.3,2.7,5,8.2,6.3,6.9,8.3,7.3,7.1,6,5.5,1
"B10172",7.3,2.7,5,8.2,6.3,6.9,8.3,7.3,7.1,6,5.5,0
"B10172",7.3,2.7,5,8.2,6.3,6.9,8.3,7.3,7.1,6,5.5,1
"B10172",7.3,2.7,5,8.2,6.3,6.9,8.3,7.3,7.1,6,5.5,0
"B10172",7.3,2.7,5,8.2,6.3,6.9,8.3,7.3,7.1,6,5.5,0
"B10172",7.3,2.7,5,8.2,6.3,6.9,8.3,7.3,7.1,6,5.5,0
"B10172",7.3,2.7,5,8.2,6.3,6.9,8.3,7.3,7.1,6,5.5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10192",5,7.2,5.4,8.8,5,8.4,6,7.8,8.4,8.2,5,0
"B10199",6.2,5.9,5.1,7,5.1,6.1,6.3,7.8,5.6,8.7,5,0
"B10199",6.2,5.9,5.1,7,5.1,6.1,6.3,7.8,5.6,8.7,5,0
"B10199",6.2,5.9,5.1,7,5.1,6.1,6.3,7.8,5.6,8.7,5,1
"B10199",6.2,5.9,5.1,7,5.1,6.1,6.3,7.8,5.6,8.7,5,0
"B10199",6.2,5.9,5.1,7,5.1,6.1,6.3,7.8,5.6,8.7,5,1
"B10199",6.2,5.9,5.1,7,5.1,6.1,6.3,7.8,5.6,8.7,5,0
"B10199",6.2,5.9,5.1,7,5.1,6.1,6.3,7.8,5.6,8.7,5,0
"B10199",6.2,5.9,5.1,7,5.1,6.1,6.3,7.8,5.6,8.7,5,0
"B10199",6.2,5.9,5.1,7,5.1,6.1,6.3,7.8,5.6,8.7,5,0
"B10199",6.2,5.9,5.1,7,5.1,6.1,6.3,7.8,5.6,8.7,5,0
"B10199",6.2,5.9,5.1,7,5.1,6.1,6.3,7.8,5.6,8.7,5,0
"B10199",6.2,5.9,5.1,7,5.1,6.1,6.3,7.8,5.6,8.7,5,0
"B10199",6.2,5.9,5.1,7,5.1,6.1,6.3,7.8,5.6,8.7,5,0
"B10199",6.2,5.9,5.1,7,5.1,6.1,6.3,7.8,5.6,8.7,5,0
"B10199",6.2,5.9,5.1,7,5.1,6.1,6.3,7.8,5.6,8.7,5,0
"B10199",6.2,5.9,5.1,7,5.1,6.1,6.3,7.8,5.6,8.7,5,0
"B10199",6.2,5.9,5.1,7,5.1,6.1,6.3,7.8,5.6,8.7,5,0
"B10199",6.2,5.9,5.1,7,5.1,6.1,6.3,7.8,5.6,8.7,5,0
"B10199",6.2,5.9,5.1,7,5.1,6.1,6.3,7.8,5.6,8.7,5,0
"B10199",6.2,5.9,5.1,7,5.1,6.1,6.3,7.8,5.6,8.7,5,0
"B10199",6.2,5.9,5.1,7,5.1,6.1,6.3,7.8,5.6,8.7,5,0
"B10199",6.2,5.9,5.1,7,5.1,6.1,6.3,7.8,5.6,8.7,5,0
"B10199",6.2,5.9,5.1,7,5.1,6.1,6.3,7.8,5.6,8.7,5,0
"B10199",6.2,5.9,5.1,7,5.1,6.1,6.3,7.8,5.6,8.7,5,0
"B10199",6.2,5.9,5.1,7,5.1,6.1,6.3,7.8,5.6,8.7,5,0
